2020-03-28 00:00:00;94.81337259933645
2020-03-28 01:00:00;100.78006844738916
2020-03-28 02:00:00;101.65731225799372
2020-03-28 03:00:00;105.22380181625736
2020-03-28 04:00:00;106.35544293740956
2020-03-28 05:00:00;107.06037421060265
2020-03-28 06:00:00;107.076023151317
2020-03-28 07:00:00;106.09000770261143
2020-03-28 08:00:00;109.58689153770409
2020-03-28 09:00:00;111.5210644353152
2020-03-28 10:00:00;112.7694997021072
2020-03-28 11:00:00;112.37631784884185
2020-03-28 12:00:00;110.10894046911697
2020-03-28 13:00:00;112.72631795670753
2020-03-28 14:00:00;113.44248096517596
2020-03-28 15:00:00;108.62754794057568
2020-03-28 16:00:00;113.19161890008291
2020-03-28 17:00:00;111.47334489814779
2020-03-28 18:00:00;111.72740029731818
2020-03-28 19:00:00;109.51029705820373
2020-03-28 20:00:00;109.14942164032588
2020-03-28 21:00:00;112.43269003448067
2020-03-28 22:00:00;113.8519768742193
2020-03-28 23:00:00;117.60173511103586
2020-03-29 00:00:00;112.67119833692435
2020-03-29 01:00:00;113.9021892854726
2020-03-29 02:00:00;113.68177917542805
2020-03-29 03:00:00;117.18658383656897
2020-03-29 04:00:00;118.2538104829653
2020-03-29 05:00:00;121.37613472643199
2020-03-29 06:00:00;121.4600387579772
2020-03-29 07:00:00;120.28790726205324
2020-03-29 08:00:00;119.8643668440173
2020-03-29 09:00:00;127.77895851361106
2020-03-29 10:00:00;124.21199350880114
2020-03-29 11:00:00;120.76829171990113
2020-03-29 12:00:00;117.8882021928426
2020-03-29 13:00:00;113.42788304171323
2020-03-29 14:00:00;119.58941950757357
2020-03-29 15:00:00;117.74496467878437
2020-03-29 16:00:00;118.03237690604095
2020-03-29 17:00:00;118.48003866038636
2020-03-29 18:00:00;119.29165530330759
2020-03-29 19:00:00;118.80174148207551
2020-03-29 20:00:00;116.6578216399052
2020-03-29 21:00:00;120.531442319321
2020-03-29 22:00:00;119.266598742573
2020-03-29 23:00:00;118.5522312261008
2020-03-30 00:00:00;118.40005460567505
2020-03-30 01:00:00;123.82351547441883
2020-03-30 02:00:00;122.56078050858812
2020-03-30 03:00:00;124.9235129150605
2020-03-30 04:00:00;122.64983498251047
2020-03-30 05:00:00;125.90865724676314
2020-03-30 06:00:00;121.559340003707
2020-03-30 07:00:00;115.55916801357321
2020-03-30 08:00:00;117.04731678497758
2020-03-30 09:00:00;117.58901065166742
